"Town/County","FIPS","Year","Town Profile Year","Measure Type","Variable","Value"
"Simsbury","0900368940",2017,2019,"Percent","Housing Units Built Before 1950",11.2
"Simsbury","0900368940",2018,2020,"Number","Total Housing Units",9623
"Simsbury","0900368940",2018,2020,"Number","Housing Units Built Before 1950",1136
"Simsbury","0900368940",2018,2020,"Percent","Housing Units Built Before 1950",11.8
"Somers","0901369220",2013,2015,"Number","Total Housing Units",3506
"Somers","0901369220",2013,2015,"Number","Housing Units Built Before 1950",686
"Somers","0901369220",2013,2015,"Percent","Housing Units Built Before 1950",19.6
"Somers","0901369220",2014,2016,"Number","Total Housing Units",3546
"Somers","0901369220",2014,2016,"Number","Housing Units Built Before 1950",728
"Somers","0901369220",2014,2016,"Percent","Housing Units Built Before 1950",20.5
"Somers","0901369220",2015,2017,"Number","Total Housing Units",3597
"Somers","0901369220",2015,2017,"Number","Housing Units Built Before 1950",689
"Somers","0901369220",2015,2017,"Percent","Housing Units Built Before 1950",19.2
"Somers","0901369220",2016,2018,"Number","Total Housing Units",3631
"Somers","0901369220",2016,2018,"Number","Housing Units Built Before 1950",668
"Somers","0901369220",2016,2018,"Percent","Housing Units Built Before 1950",18.4
"Somers","0901369220",2017,2019,"Number","Total Housing Units",3593
"Somers","0901369220",2017,2019,"Number","Housing Units Built Before 1950",646
"Somers","0901369220",2017,2019,"Percent","Housing Units Built Before 1950",18
"Somers","0901369220",2018,2020,"Number","Total Housing Units",3598
"Somers","0901369220",2018,2020,"Number","Housing Units Built Before 1950",539
"Somers","0901369220",2018,2020,"Percent","Housing Units Built Before 1950",15
"South Windsor","0900371390",2013,2015,"Number","Total Housing Units",9729
"South Windsor","0900371390",2013,2015,"Number","Housing Units Built Before 1950",856
"South Windsor","0900371390",2013,2015,"Percent","Housing Units Built Before 1950",8.8
"South Windsor","0900371390",2014,2016,"Number","Total Housing Units",10074
"South Windsor","0900371390",2014,2016,"Number","Housing Units Built Before 1950",975
"South Windsor","0900371390",2014,2016,"Percent","Housing Units Built Before 1950",9.7
"South Windsor","0900371390",2015,2017,"Number","Total Housing Units",10143
"South Windsor","0900371390",2015,2017,"Number","Housing Units Built Before 1950",1012
"South Windsor","0900371390",2015,2017,"Percent","Housing Units Built Before 1950",10
"South Windsor","0900371390",2016,2018,"Number","Total Housing Units",10378
"South Windsor","0900371390",2016,2018,"Number","Housing Units Built Before 1950",922
"South Windsor","0900371390",2016,2018,"Percent","Housing Units Built Before 1950",8.9
"South Windsor","0900371390",2017,2019,"Number","Total Housing Units",10346
"South Windsor","0900371390",2017,2019,"Number","Housing Units Built Before 1950",831
"South Windsor","0900371390",2017,2019,"Percent","Housing Units Built Before 1950",8
"South Windsor","0900371390",2018,2020,"Number","Total Housing Units",10447
"South Windsor","0900371390",2018,2020,"Number","Housing Units Built Before 1950",896
"South Windsor","0900371390",2018,2020,"Percent","Housing Units Built Before 1950",8.6
"Southbury","0900969640",2013,2015,"Number","Total Housing Units",8734
"Southbury","0900969640",2013,2015,"Number","Housing Units Built Before 1950",1301
"Southbury","0900969640",2013,2015,"Percent","Housing Units Built Before 1950",14.9
"Southbury","0900969640",2014,2016,"Number","Total Housing Units",8565
"Southbury","0900969640",2014,2016,"Number","Housing Units Built Before 1950",1124
"Southbury","0900969640",2014,2016,"Percent","Housing Units Built Before 1950",13.1
"Southbury","0900969640",2015,2017,"Number","Total Housing Units",8435
"Southbury","0900969640",2015,2017,"Number","Housing Units Built Before 1950",977
"Southbury","0900969640",2015,2017,"Percent","Housing Units Built Before 1950",11.6
"Southbury","0900969640",2016,2018,"Number","Total Housing Units",8529
"Southbury","0900969640",2016,2018,"Number","Housing Units Built Before 1950",893
"Southbury","0900969640",2016,2018,"Percent","Housing Units Built Before 1950",10.5
"Southbury","0900969640",2017,2019,"Number","Total Housing Units",8571
"Southbury","0900969640",2017,2019,"Number","Housing Units Built Before 1950",833
"Southbury","0900969640",2017,2019,"Percent","Housing Units Built Before 1950",9.7
"Southbury","0900969640",2018,2020,"Number","Total Housing Units",8682
"Southbury","0900969640",2018,2020,"Number","Housing Units Built Before 1950",792
"Southbury","0900969640",2018,2020,"Percent","Housing Units Built Before 1950",9.1
"Southington","0900370550",2013,2015,"Number","Total Housing Units",17725
"Southington","0900370550",2013,2015,"Number","Housing Units Built Before 1950",2759
"Southington","0900370550",2013,2015,"Percent","Housing Units Built Before 1950",15.6
"Southington","0900370550",2014,2016,"Number","Total Housing Units",17878
"Southington","0900370550",2014,2016,"Number","Housing Units Built Before 1950",2679
"Southington","0900370550",2014,2016,"Percent","Housing Units Built Before 1950",15
"Southington","0900370550",2015,2017,"Number","Total Housing Units",18037
"Southington","0900370550",2015,2017,"Number","Housing Units Built Before 1950",2673
"Southington","0900370550",2015,2017,"Percent","Housing Units Built Before 1950",14.8
"Southington","0900370550",2016,2018,"Number","Total Housing Units",17747
"Southington","0900370550",2016,2018,"Number","Housing Units Built Before 1950",2820
"Southington","0900370550",2016,2018,"Percent","Housing Units Built Before 1950",15.9
"Southington","0900370550",2017,2019,"Number","Total Housing Units",17977
"Southington","0900370550",2017,2019,"Number","Housing Units Built Before 1950",2932
"Southington","0900370550",2017,2019,"Percent","Housing Units Built Before 1950",16.3
"Southington","0900370550",2018,2020,"Number","Total Housing Units",18092
"Southington","0900370550",2018,2020,"Number","Housing Units Built Before 1950",2754
"Southington","0900370550",2018,2020,"Percent","Housing Units Built Before 1950",15.2
"Sprague","0901171670",2013,2015,"Number","Total Housing Units",1366
"Sprague","0901171670",2013,2015,"Number","Housing Units Built Before 1950",698
"Sprague","0901171670",2013,2015,"Percent","Housing Units Built Before 1950",51.1
"Sprague","0901171670",2014,2016,"Number","Total Housing Units",1357
"Sprague","0901171670",2014,2016,"Number","Housing Units Built Before 1950",616
"Sprague","0901171670",2014,2016,"Percent","Housing Units Built Before 1950",45.4
"Sprague","0901171670",2015,2017,"Number","Total Housing Units",1294
"Sprague","0901171670",2015,2017,"Number","Housing Units Built Before 1950",606
"Sprague","0901171670",2015,2017,"Percent","Housing Units Built Before 1950",46.8
"Sprague","0901171670",2016,2018,"Number","Total Housing Units",1213
"Sprague","0901171670",2016,2018,"Number","Housing Units Built Before 1950",579
"Sprague","0901171670",2016,2018,"Percent","Housing Units Built Before 1950",47.7
"Sprague","0901171670",2017,2019,"Number","Total Housing Units",1284
"Sprague","0901171670",2017,2019,"Number","Housing Units Built Before 1950",640
"Sprague","0901171670",2017,2019,"Percent","Housing Units Built Before 1950",49.8
"Sprague","0901171670",2018,2020,"Number","Total Housing Units",1315
"Sprague","0901171670",2018,2020,"Number","Housing Units Built Before 1950",625
"Sprague","0901171670",2018,2020,"Percent","Housing Units Built Before 1950",47.5
"Stafford","0901372090",2013,2015,"Number","Total Housing Units",5200
"Stafford","0901372090",2013,2015,"Number","Housing Units Built Before 1950",2180
"Stafford","0901372090",2013,2015,"Percent","Housing Units Built Before 1950",41.9
"Stafford","0901372090",2014,2016,"Number","Total Housing Units",5286
"Stafford","0901372090",2014,2016,"Number","Housing Units Built Before 1950",2099
"Stafford","0901372090",2014,2016,"Percent","Housing Units Built Before 1950",39.7
"Stafford","0901372090",2015,2017,"Number","Total Housing Units",5428
"Stafford","0901372090",2015,2017,"Number","Housing Units Built Before 1950",2072
"Stafford","0901372090",2015,2017,"Percent","Housing Units Built Before 1950",38.2
"Stafford","0901372090",2016,2018,"Number","Total Housing Units",5195
"Stafford","0901372090",2016,2018,"Number","Housing Units Built Before 1950",1905
"Stafford","0901372090",2016,2018,"Percent","Housing Units Built Before 1950",36.7
"Stafford","0901372090",2017,2019,"Number","Total Housing Units",5308
"Stafford","0901372090",2017,2019,"Number","Housing Units Built Before 1950",1797
"Stafford","0901372090",2017,2019,"Percent","Housing Units Built Before 1950",33.9
"Stafford","0901372090",2018,2020,"Number","Total Housing Units",5224
"Stafford","0901372090",2018,2020,"Number","Housing Units Built Before 1950",1829
"Stafford","0901372090",2018,2020,"Percent","Housing Units Built Before 1950",35
"Stamford","0900173070",2013,2015,"Number","Total Housing Units",49339
"Stamford","0900173070",2013,2015,"Number","Housing Units Built Before 1950",11205
"Stamford","0900173070",2013,2015,"Percent","Housing Units Built Before 1950",22.7
"Stamford","0900173070",2014,2016,"Number","Total Housing Units",50431
"Stamford","0900173070",2014,2016,"Number","Housing Units Built Before 1950",10889
"Stamford","0900173070",2014,2016,"Percent","Housing Units Built Before 1950",21.6
"Stamford","0900173070",2015,2017,"Number","Total Housing Units",51165
"Stamford","0900173070",2015,2017,"Number","Housing Units Built Before 1950",10488
"Stamford","0900173070",2015,2017,"Percent","Housing Units Built Before 1950",20.5
"Stamford","0900173070",2016,2018,"Number","Total Housing Units",51811
"Stamford","0900173070",2016,2018,"Number","Housing Units Built Before 1950",10817
"Stamford","0900173070",2016,2018,"Percent","Housing Units Built Before 1950",20.9
"Stamford","0900173070",2017,2019,"Number","Total Housing Units",53257
"Stamford","0900173070",2017,2019,"Number","Housing Units Built Before 1950",11341
"Stamford","0900173070",2017,2019,"Percent","Housing Units Built Before 1950",21.3
"Stamford","0900173070",2018,2020,"Number","Total Housing Units",53660
"Stamford","0900173070",2018,2020,"Number","Housing Units Built Before 1950",11241
"Stamford","0900173070",2018,2020,"Percent","Housing Units Built Before 1950",20.9
"Sterling","0901573420",2013,2015,"Number","Total Housing Units",1302
"Sterling","0901573420",2013,2015,"Number","Housing Units Built Before 1950",257
"Sterling","0901573420",2013,2015,"Percent","Housing Units Built Before 1950",19.7
"Sterling","0901573420",2014,2016,"Number","Total Housing Units",1289
"Sterling","0901573420",2014,2016,"Number","Housing Units Built Before 1950",301
"Sterling","0901573420",2014,2016,"Percent","Housing Units Built Before 1950",23.4
"Sterling","0901573420",2015,2017,"Number","Total Housing Units",1274
"Sterling","0901573420",2015,2017,"Number","Housing Units Built Before 1950",265
"Sterling","0901573420",2015,2017,"Percent","Housing Units Built Before 1950",20.8
"Sterling","0901573420",2016,2018,"Number","Total Housing Units",1299
"Sterling","0901573420",2016,2018,"Number","Housing Units Built Before 1950",220
"Sterling","0901573420",2016,2018,"Percent","Housing Units Built Before 1950",16.9
"Sterling","0901573420",2017,2019,"Number","Total Housing Units",1284
"Sterling","0901573420",2017,2019,"Number","Housing Units Built Before 1950",240
"Sterling","0901573420",2017,2019,"Percent","Housing Units Built Before 1950",18.7
"Sterling","0901573420",2018,2020,"Number","Total Housing Units",1405
"Sterling","0901573420",2018,2020,"Number","Housing Units Built Before 1950",332
"Sterling","0901573420",2018,2020,"Percent","Housing Units Built Before 1950",23.6
"Stonington","0901173770",2013,2015,"Number","Total Housing Units",9231
"Stonington","0901173770",2013,2015,"Number","Housing Units Built Before 1950",3468
"Stonington","0901173770",2013,2015,"Percent","Housing Units Built Before 1950",37.6
"Stonington","0901173770",2014,2016,"Number","Total Housing Units",9477
"Stonington","0901173770",2014,2016,"Number","Housing Units Built Before 1950",3536
"Stonington","0901173770",2014,2016,"Percent","Housing Units Built Before 1950",37.3
"Stonington","0901173770",2015,2017,"Number","Total Housing Units",9281
"Stonington","0901173770",2015,2017,"Number","Housing Units Built Before 1950",3327
"Stonington","0901173770",2015,2017,"Percent","Housing Units Built Before 1950",35.8
"Stonington","0901173770",2016,2018,"Number","Total Housing Units",9440
"Stonington","0901173770",2016,2018,"Number","Housing Units Built Before 1950",3425
"Stonington","0901173770",2016,2018,"Percent","Housing Units Built Before 1950",36.3
"Stonington","0901173770",2017,2019,"Number","Total Housing Units",9465
"Stonington","0901173770",2017,2019,"Number","Housing Units Built Before 1950",3288
"Stonington","0901173770",2017,2019,"Percent","Housing Units Built Before 1950",34.7
"Stonington","0901173770",2018,2020,"Number","Total Housing Units",9488
"Stonington","0901173770",2018,2020,"Number","Housing Units Built Before 1950",3448
"Stonington","0901173770",2018,2020,"Percent","Housing Units Built Before 1950",36.3
"Stratford","0900174190",2013,2015,"Number","Total Housing Units",21657
"Stratford","0900174190",2013,2015,"Number","Housing Units Built Before 1950",7785
"Stratford","0900174190",2013,2015,"Percent","Housing Units Built Before 1950",35.9
"Stratford","0900174190",2014,2016,"Number","Total Housing Units",21736
"Stratford","0900174190",2014,2016,"Number","Housing Units Built Before 1950",7397
"Stratford","0900174190",2014,2016,"Percent","Housing Units Built Before 1950",34
"Stratford","0900174190",2015,2017,"Number","Total Housing Units",22264
"Stratford","0900174190",2015,2017,"Number","Housing Units Built Before 1950",7325
"Stratford","0900174190",2015,2017,"Percent","Housing Units Built Before 1950",32.9
"Stratford","0900174190",2016,2018,"Number","Total Housing Units",22112
"Stratford","0900174190",2016,2018,"Number","Housing Units Built Before 1950",7521
"Stratford","0900174190",2016,2018,"Percent","Housing Units Built Before 1950",34
"Stratford","0900174190",2017,2019,"Number","Total Housing Units",21745
"Stratford","0900174190",2017,2019,"Number","Housing Units Built Before 1950",7317
"Stratford","0900174190",2017,2019,"Percent","Housing Units Built Before 1950",33.6
"Stratford","0900174190",2018,2020,"Number","Total Housing Units",21734
"Stratford","0900174190",2018,2020,"Number","Housing Units Built Before 1950",7226
"Stratford","0900174190",2018,2020,"Percent","Housing Units Built Before 1950",33.2
"Suffield","0900374540",2013,2015,"Number","Total Housing Units",5064
"Suffield","0900374540",2013,2015,"Number","Housing Units Built Before 1950",785
"Suffield","0900374540",2013,2015,"Percent","Housing Units Built Before 1950",15.5
"Suffield","0900374540",2014,2016,"Number","Total Housing Units",5098
"Suffield","0900374540",2014,2016,"Number","Housing Units Built Before 1950",909
"Suffield","0900374540",2014,2016,"Percent","Housing Units Built Before 1950",17.8
"Suffield","0900374540",2015,2017,"Number","Total Housing Units",4977
"Suffield","0900374540",2015,2017,"Number","Housing Units Built Before 1950",858
"Suffield","0900374540",2015,2017,"Percent","Housing Units Built Before 1950",17.2
"Suffield","0900374540",2016,2018,"Number","Total Housing Units",5282
"Suffield","0900374540",2016,2018,"Number","Housing Units Built Before 1950",1030
"Suffield","0900374540",2016,2018,"Percent","Housing Units Built Before 1950",19.5
"Suffield","0900374540",2017,2019,"Number","Total Housing Units",5429
"Suffield","0900374540",2017,2019,"Number","Housing Units Built Before 1950",1096
"Suffield","0900374540",2017,2019,"Percent","Housing Units Built Before 1950",20.2
"Suffield","0900374540",2018,2020,"Number","Total Housing Units",5608
"Suffield","0900374540",2018,2020,"Number","Housing Units Built Before 1950",1251
"Suffield","0900374540",2018,2020,"Percent","Housing Units Built Before 1950",22.3
"Thomaston","0900575730",2013,2015,"Number","Total Housing Units",3202
"Thomaston","0900575730",2013,2015,"Number","Housing Units Built Before 1950",877
"Thomaston","0900575730",2013,2015,"Percent","Housing Units Built Before 1950",27.4
"Thomaston","0900575730",2014,2016,"Number","Total Housing Units",3110
"Thomaston","0900575730",2014,2016,"Number","Housing Units Built Before 1950",849
"Thomaston","0900575730",2014,2016,"Percent","Housing Units Built Before 1950",27.3
"Thomaston","0900575730",2015,2017,"Number","Total Housing Units",3104
"Thomaston","0900575730",2015,2017,"Number","Housing Units Built Before 1950",905
"Thomaston","0900575730",2015,2017,"Percent","Housing Units Built Before 1950",29.2
"Thomaston","0900575730",2016,2018,"Number","Total Housing Units",3175
"Thomaston","0900575730",2016,2018,"Number","Housing Units Built Before 1950",903
"Thomaston","0900575730",2016,2018,"Percent","Housing Units Built Before 1950",28.4
"Thomaston","0900575730",2017,2019,"Number","Total Housing Units",3267
"Thomaston","0900575730",2017,2019,"Number","Housing Units Built Before 1950",933
"Thomaston","0900575730",2017,2019,"Percent","Housing Units Built Before 1950",28.6
"Thomaston","0900575730",2018,2020,"Number","Total Housing Units",3287
"Thomaston","0900575730",2018,2020,"Number","Housing Units Built Before 1950",927
"Thomaston","0900575730",2018,2020,"Percent","Housing Units Built Before 1950",28.2
"Thompson","0901575870",2013,2015,"Number","Total Housing Units",4027
"Thompson","0901575870",2013,2015,"Number","Housing Units Built Before 1950",1173
"Thompson","0901575870",2013,2015,"Percent","Housing Units Built Before 1950",29.1
"Thompson","0901575870",2014,2016,"Number","Total Housing Units",4040
"Thompson","0901575870",2014,2016,"Number","Housing Units Built Before 1950",1245
"Thompson","0901575870",2014,2016,"Percent","Housing Units Built Before 1950",30.8
"Thompson","0901575870",2015,2017,"Number","Total Housing Units",4132
"Thompson","0901575870",2015,2017,"Number","Housing Units Built Before 1950",1323
"Thompson","0901575870",2015,2017,"Percent","Housing Units Built Before 1950",32
"Thompson","0901575870",2016,2018,"Number","Total Housing Units",4170
"Thompson","0901575870",2016,2018,"Number","Housing Units Built Before 1950",1410
"Thompson","0901575870",2016,2018,"Percent","Housing Units Built Before 1950",33.8
"Thompson","0901575870",2017,2019,"Number","Total Housing Units",4112
"Thompson","0901575870",2017,2019,"Number","Housing Units Built Before 1950",1359
"Thompson","0901575870",2017,2019,"Percent","Housing Units Built Before 1950",33
"Thompson","0901575870",2018,2020,"Number","Total Housing Units",4149
"Thompson","0901575870",2018,2020,"Number","Housing Units Built Before 1950",1417
"Thompson","0901575870",2018,2020,"Percent","Housing Units Built Before 1950",34.2
"Tolland","0901376290",2013,2015,"Number","Total Housing Units",5456
"Tolland","0901376290",2013,2015,"Number","Housing Units Built Before 1950",405
"Tolland","0901376290",2013,2015,"Percent","Housing Units Built Before 1950",7.4
"Tolland","0901376290",2014,2016,"Number","Total Housing Units",5545
"Tolland","0901376290",2014,2016,"Number","Housing Units Built Before 1950",436
"Tolland","0901376290",2014,2016,"Percent","Housing Units Built Before 1950",7.9
"Tolland","0901376290",2015,2017,"Number","Total Housing Units",5439
"Tolland","0901376290",2015,2017,"Number","Housing Units Built Before 1950",385
"Tolland","0901376290",2015,2017,"Percent","Housing Units Built Before 1950",7.1
"Tolland","0901376290",2016,2018,"Number","Total Housing Units",5472
"Tolland","0901376290",2016,2018,"Number","Housing Units Built Before 1950",332
"Tolland","0901376290",2016,2018,"Percent","Housing Units Built Before 1950",6.1
"Tolland","0901376290",2017,2019,"Number","Total Housing Units",5405
"Tolland","0901376290",2017,2019,"Number","Housing Units Built Before 1950",274
"Tolland","0901376290",2017,2019,"Percent","Housing Units Built Before 1950",5.1
"Tolland","0901376290",2018,2020,"Number","Total Housing Units",5481
"Tolland","0901376290",2018,2020,"Number","Housing Units Built Before 1950",207
"Tolland","0901376290",2018,2020,"Percent","Housing Units Built Before 1950",3.8
"Tolland County","09013",2013,2015,"Number","Total Housing Units",58067
"Tolland County","09013",2013,2015,"Number","Housing Units Built Before 1950",11517
"Tolland County","09013",2013,2015,"Percent","Housing Units Built Before 1950",19.8
"Tolland County","09013",2014,2016,"Number","Total Housing Units",58279
"Tolland County","09013",2014,2016,"Number","Housing Units Built Before 1950",11309
"Tolland County","09013",2014,2016,"Percent","Housing Units Built Before 1950",19.4
"Tolland County","09013",2015,2017,"Number","Total Housing Units",58383
"Tolland County","09013",2015,2017,"Number","Housing Units Built Before 1950",10474
"Tolland County","09013",2015,2017,"Percent","Housing Units Built Before 1950",17.9
"Tolland County","09013",2016,2018,"Number","Total Housing Units",58574
"Tolland County","09013",2016,2018,"Number","Housing Units Built Before 1950",10124
"Tolland County","09013",2016,2018,"Percent","Housing Units Built Before 1950",17.3
"Tolland County","09013",2017,2019,"Number","Total Housing Units",59099
"Tolland County","09013",2017,2019,"Number","Housing Units Built Before 1950",10036
"Tolland County","09013",2017,2019,"Percent","Housing Units Built Before 1950",17
"Tolland County","09013",2018,2020,"Number","Total Housing Units",59418
"Tolland County","09013",2018,2020,"Number","Housing Units Built Before 1950",10117
"Tolland County","09013",2018,2020,"Percent","Housing Units Built Before 1950",17
"Torrington","0900576570",2013,2015,"Number","Total Housing Units",17047
"Torrington","0900576570",2013,2015,"Number","Housing Units Built Before 1950",6023
"Torrington","0900576570",2013,2015,"Percent","Housing Units Built Before 1950",35.3
"Torrington","0900576570",2014,2016,"Number","Total Housing Units",16812
"Torrington","0900576570",2014,2016,"Number","Housing Units Built Before 1950",5909
"Torrington","0900576570",2014,2016,"Percent","Housing Units Built Before 1950",35.1
"Torrington","0900576570",2015,2017,"Number","Total Housing Units",17195
"Torrington","0900576570",2015,2017,"Number","Housing Units Built Before 1950",6418
"Torrington","0900576570",2015,2017,"Percent","Housing Units Built Before 1950",37.3
"Torrington","0900576570",2016,2018,"Number","Total Housing Units",16911
"Torrington","0900576570",2016,2018,"Number","Housing Units Built Before 1950",6277
"Torrington","0900576570",2016,2018,"Percent","Housing Units Built Before 1950",37.1
"Torrington","0900576570",2017,2019,"Number","Total Housing Units",17094
"Torrington","0900576570",2017,2019,"Number","Housing Units Built Before 1950",6481
"Torrington","0900576570",2017,2019,"Percent","Housing Units Built Before 1950",37.9
"Torrington","0900576570",2018,2020,"Number","Total Housing Units",16762
"Torrington","0900576570",2018,2020,"Number","Housing Units Built Before 1950",6451
"Torrington","0900576570",2018,2020,"Percent","Housing Units Built Before 1950",38.5
"Trumbull","0900177200",2013,2015,"Number","Total Housing Units",12417
"Trumbull","0900177200",2013,2015,"Number","Housing Units Built Before 1950",2035
"Trumbull","0900177200",2013,2015,"Percent","Housing Units Built Before 1950",16.4
"Trumbull","0900177200",2014,2016,"Number","Total Housing Units",12584
"Trumbull","0900177200",2014,2016,"Number","Housing Units Built Before 1950",2223
"Trumbull","0900177200",2014,2016,"Percent","Housing Units Built Before 1950",17.7
"Trumbull","0900177200",2015,2017,"Number","Total Housing Units",12542
"Trumbull","0900177200",2015,2017,"Number","Housing Units Built Before 1950",2285
"Trumbull","0900177200",2015,2017,"Percent","Housing Units Built Before 1950",18.2
"Trumbull","0900177200",2016,2018,"Number","Total Housing Units",12534
"Trumbull","0900177200",2016,2018,"Number","Housing Units Built Before 1950",2155
"Trumbull","0900177200",2016,2018,"Percent","Housing Units Built Before 1950",17.2
"Trumbull","0900177200",2017,2019,"Number","Total Housing Units",12898
"Trumbull","0900177200",2017,2019,"Number","Housing Units Built Before 1950",2181
"Trumbull","0900177200",2017,2019,"Percent","Housing Units Built Before 1950",16.9
"Trumbull","0900177200",2018,2020,"Number","Total Housing Units",12856
"Trumbull","0900177200",2018,2020,"Number","Housing Units Built Before 1950",2150
"Trumbull","0900177200",2018,2020,"Percent","Housing Units Built Before 1950",16.7
"Union","0901377830",2013,2015,"Number","Total Housing Units",422
"Union","0901377830",2013,2015,"Number","Housing Units Built Before 1950",113
"Union","0901377830",2013,2015,"Percent","Housing Units Built Before 1950",26.8
"Union","0901377830",2014,2016,"Number","Total Housing Units",375
"Union","0901377830",2014,2016,"Number","Housing Units Built Before 1950",83
"Union","0901377830",2014,2016,"Percent","Housing Units Built Before 1950",22.1
"Union","0901377830",2015,2017,"Number","Total Housing Units",370
"Union","0901377830",2015,2017,"Number","Housing Units Built Before 1950",62
"Union","0901377830",2015,2017,"Percent","Housing Units Built Before 1950",16.8
"Union","0901377830",2016,2018,"Number","Total Housing Units",365
"Union","0901377830",2016,2018,"Number","Housing Units Built Before 1950",44
"Union","0901377830",2016,2018,"Percent","Housing Units Built Before 1950",12.1
"Union","0901377830",2017,2019,"Number","Total Housing Units",381
"Union","0901377830",2017,2019,"Number","Housing Units Built Before 1950",47
"Union","0901377830",2017,2019,"Percent","Housing Units Built Before 1950",12.3
"Union","0901377830",2018,2020,"Number","Total Housing Units",394
"Union","0901377830",2018,2020,"Number","Housing Units Built Before 1950",66
"Union","0901377830",2018,2020,"Percent","Housing Units Built Before 1950",16.8
"Vernon","0901378250",2013,2015,"Number","Total Housing Units",14111
"Vernon","0901378250",2013,2015,"Number","Housing Units Built Before 1950",2780
"Vernon","0901378250",2013,2015,"Percent","Housing Units Built Before 1950",19.7
"Vernon","0901378250",2014,2016,"Number","Total Housing Units",14076
"Vernon","0901378250",2014,2016,"Number","Housing Units Built Before 1950",2471
"Vernon","0901378250",2014,2016,"Percent","Housing Units Built Before 1950",17.6
"Vernon","0901378250",2015,2017,"Number","Total Housing Units",14124
"Vernon","0901378250",2015,2017,"Number","Housing Units Built Before 1950",2347
"Vernon","0901378250",2015,2017,"Percent","Housing Units Built Before 1950",16.6
"Vernon","0901378250",2016,2018,"Number","Total Housing Units",14170
"Vernon","0901378250",2016,2018,"Number","Housing Units Built Before 1950",2308
"Vernon","0901378250",2016,2018,"Percent","Housing Units Built Before 1950",16.3
"Vernon","0901378250",2017,2019,"Number","Total Housing Units",14222
"Vernon","0901378250",2017,2019,"Number","Housing Units Built Before 1950",2364
"Vernon","0901378250",2017,2019,"Percent","Housing Units Built Before 1950",16.6
"Vernon","0901378250",2018,2020,"Number","Total Housing Units",14164
"Vernon","0901378250",2018,2020,"Number","Housing Units Built Before 1950",2717
"Vernon","0901378250",2018,2020,"Percent","Housing Units Built Before 1950",19.2
"Voluntown","0901178600",2013,2015,"Number","Total Housing Units",1115
"Voluntown","0901178600",2013,2015,"Number","Housing Units Built Before 1950",254
"Voluntown","0901178600",2013,2015,"Percent","Housing Units Built Before 1950",22.8
"Voluntown","0901178600",2014,2016,"Number","Total Housing Units",1123
"Voluntown","0901178600",2014,2016,"Number","Housing Units Built Before 1950",203
"Voluntown","0901178600",2014,2016,"Percent","Housing Units Built Before 1950",18.1
"Voluntown","0901178600",2015,2017,"Number","Total Housing Units",1077
"Voluntown","0901178600",2015,2017,"Number","Housing Units Built Before 1950",171
"Voluntown","0901178600",2015,2017,"Percent","Housing Units Built Before 1950",15.9
"Voluntown","0901178600",2016,2018,"Number","Total Housing Units",1070
"Voluntown","0901178600",2016,2018,"Number","Housing Units Built Before 1950",205
"Voluntown","0901178600",2016,2018,"Percent","Housing Units Built Before 1950",19.2
"Voluntown","0901178600",2017,2019,"Number","Total Housing Units",1096
"Voluntown","0901178600",2017,2019,"Number","Housing Units Built Before 1950",215
"Voluntown","0901178600",2017,2019,"Percent","Housing Units Built Before 1950",19.6
"Voluntown","0901178600",2018,2020,"Number","Total Housing Units",1122
"Voluntown","0901178600",2018,2020,"Number","Housing Units Built Before 1950",228
"Voluntown","0901178600",2018,2020,"Percent","Housing Units Built Before 1950",20.3
"Wallingford","0900978740",2013,2015,"Number","Total Housing Units",18292
"Wallingford","0900978740",2013,2015,"Number","Housing Units Built Before 1950",4416
"Wallingford","0900978740",2013,2015,"Percent","Housing Units Built Before 1950",24.1
"Wallingford","0900978740",2014,2016,"Number","Total Housing Units",18570
"Wallingford","0900978740",2014,2016,"Number","Housing Units Built Before 1950",4567
"Wallingford","0900978740",2014,2016,"Percent","Housing Units Built Before 1950",24.6
"Wallingford","0900978740",2015,2017,"Number","Total Housing Units",19280
"Wallingford","0900978740",2015,2017,"Number","Housing Units Built Before 1950",4666
"Wallingford","0900978740",2015,2017,"Percent","Housing Units Built Before 1950",24.2
"Wallingford","0900978740",2016,2018,"Number","Total Housing Units",19544
"Wallingford","0900978740",2016,2018,"Number","Housing Units Built Before 1950",4704
"Wallingford","0900978740",2016,2018,"Percent","Housing Units Built Before 1950",24.1
"Wallingford","0900978740",2017,2019,"Number","Total Housing Units",20109
"Wallingford","0900978740",2017,2019,"Number","Housing Units Built Before 1950",4784
"Wallingford","0900978740",2017,2019,"Percent","Housing Units Built Before 1950",23.8
"Wallingford","0900978740",2018,2020,"Number","Total Housing Units",19914
"Wallingford","0900978740",2018,2020,"Number","Housing Units Built Before 1950",4852
"Wallingford","0900978740",2018,2020,"Percent","Housing Units Built Before 1950",24.4
"Warren","0900579510",2013,2015,"Number","Total Housing Units",803
"Warren","0900579510",2013,2015,"Number","Housing Units Built Before 1950",231
"Warren","0900579510",2013,2015,"Percent","Housing Units Built Before 1950",28.8
"Warren","0900579510",2014,2016,"Number","Total Housing Units",819
"Warren","0900579510",2014,2016,"Number","Housing Units Built Before 1950",278
"Warren","0900579510",2014,2016,"Percent","Housing Units Built Before 1950",33.9
"Warren","0900579510",2015,2017,"Number","Total Housing Units",826
"Warren","0900579510",2015,2017,"Number","Housing Units Built Before 1950",281
