"Town/County","FIPS","Year","Town Profile Year","Measure Type","Variable","Value"
"Salisbury","0900566420",2016,2018,"Percent","Housing Units Built Before 1950",44.5
"Scotland","0901567400",2013,2016,"Number","Total Housing Units",647
"Scotland","0901567400",2013,2016,"Number","Housing Units Built Before 1950",145
"Scotland","0901567400",2013,2016,"Percent","Housing Units Built Before 1950",22.4
"Scotland","0901567400",2015,2017,"Number","Total Housing Units",646
"Scotland","0901567400",2015,2017,"Number","Housing Units Built Before 1950",157
"Scotland","0901567400",2015,2017,"Percent","Housing Units Built Before 1950",24.3
"Scotland","0901567400",2016,2018,"Number","Total Housing Units",664
"Scotland","0901567400",2016,2018,"Number","Housing Units Built Before 1950",158
"Scotland","0901567400",2016,2018,"Percent","Housing Units Built Before 1950",23.8
"Seymour","0900967610",2013,2016,"Number","Total Housing Units",6641
"Seymour","0900967610",2013,2016,"Number","Housing Units Built Before 1950",1815
"Seymour","0900967610",2013,2016,"Percent","Housing Units Built Before 1950",27.3
"Seymour","0900967610",2015,2017,"Number","Total Housing Units",6649
"Seymour","0900967610",2015,2017,"Number","Housing Units Built Before 1950",2036
"Seymour","0900967610",2015,2017,"Percent","Housing Units Built Before 1950",30.6
"Seymour","0900967610",2016,2018,"Number","Total Housing Units",6619
"Seymour","0900967610",2016,2018,"Number","Housing Units Built Before 1950",2020
"Seymour","0900967610",2016,2018,"Percent","Housing Units Built Before 1950",30.5
"Sharon","0900567960",2013,2016,"Number","Total Housing Units",1768
"Sharon","0900567960",2013,2016,"Number","Housing Units Built Before 1950",865
"Sharon","0900567960",2013,2016,"Percent","Housing Units Built Before 1950",48.9
"Sharon","0900567960",2015,2017,"Number","Total Housing Units",1943
"Sharon","0900567960",2015,2017,"Number","Housing Units Built Before 1950",979
"Sharon","0900567960",2015,2017,"Percent","Housing Units Built Before 1950",50.4
"Sharon","0900567960",2016,2018,"Number","Total Housing Units",1975
"Sharon","0900567960",2016,2018,"Number","Housing Units Built Before 1950",1003
"Sharon","0900567960",2016,2018,"Percent","Housing Units Built Before 1950",50.8
"Shelton","0900168170",2013,2016,"Number","Total Housing Units",15995
"Shelton","0900168170",2013,2016,"Number","Housing Units Built Before 1950",2853
"Shelton","0900168170",2013,2016,"Percent","Housing Units Built Before 1950",17.8
"Shelton","0900168170",2015,2017,"Number","Total Housing Units",16471
"Shelton","0900168170",2015,2017,"Number","Housing Units Built Before 1950",2555
"Shelton","0900168170",2015,2017,"Percent","Housing Units Built Before 1950",15.5
"Shelton","0900168170",2016,2018,"Number","Total Housing Units",17041
"Shelton","0900168170",2016,2018,"Number","Housing Units Built Before 1950",2697
"Shelton","0900168170",2016,2018,"Percent","Housing Units Built Before 1950",15.8
"Sherman","0900168310",2013,2016,"Number","Total Housing Units",1781
"Sherman","0900168310",2013,2016,"Number","Housing Units Built Before 1950",390
"Sherman","0900168310",2013,2016,"Percent","Housing Units Built Before 1950",21.9
"Sherman","0900168310",2015,2017,"Number","Total Housing Units",1792
"Sherman","0900168310",2015,2017,"Number","Housing Units Built Before 1950",402
"Sherman","0900168310",2015,2017,"Percent","Housing Units Built Before 1950",22.4
"Sherman","0900168310",2016,2018,"Number","Total Housing Units",1708
"Sherman","0900168310",2016,2018,"Number","Housing Units Built Before 1950",392
"Sherman","0900168310",2016,2018,"Percent","Housing Units Built Before 1950",23
"Simsbury","0900368940",2013,2016,"Number","Total Housing Units",9115
"Simsbury","0900368940",2013,2016,"Number","Housing Units Built Before 1950",1246
"Simsbury","0900368940",2013,2016,"Percent","Housing Units Built Before 1950",13.7
"Simsbury","0900368940",2015,2017,"Number","Total Housing Units",9248
"Simsbury","0900368940",2015,2017,"Number","Housing Units Built Before 1950",1205
"Simsbury","0900368940",2015,2017,"Percent","Housing Units Built Before 1950",13
"Simsbury","0900368940",2016,2018,"Number","Total Housing Units",9428
"Simsbury","0900368940",2016,2018,"Number","Housing Units Built Before 1950",1163
"Simsbury","0900368940",2016,2018,"Percent","Housing Units Built Before 1950",12.3
"Somers","0901369220",2013,2016,"Number","Total Housing Units",3506
"Somers","0901369220",2013,2016,"Number","Housing Units Built Before 1950",686
"Somers","0901369220",2013,2016,"Percent","Housing Units Built Before 1950",19.6
"Somers","0901369220",2015,2017,"Number","Total Housing Units",3597
"Somers","0901369220",2015,2017,"Number","Housing Units Built Before 1950",689
"Somers","0901369220",2015,2017,"Percent","Housing Units Built Before 1950",19.2
"Somers","0901369220",2016,2018,"Number","Total Housing Units",3631
"Somers","0901369220",2016,2018,"Number","Housing Units Built Before 1950",668
"Somers","0901369220",2016,2018,"Percent","Housing Units Built Before 1950",18.4
"Southbury","0900969640",2013,2016,"Number","Total Housing Units",8734
"Southbury","0900969640",2013,2016,"Number","Housing Units Built Before 1950",1301
"Southbury","0900969640",2013,2016,"Percent","Housing Units Built Before 1950",14.9
"Southbury","0900969640",2015,2017,"Number","Total Housing Units",8435
"Southbury","0900969640",2015,2017,"Number","Housing Units Built Before 1950",977
"Southbury","0900969640",2015,2017,"Percent","Housing Units Built Before 1950",11.6
"Southbury","0900969640",2016,2018,"Number","Total Housing Units",8529
"Southbury","0900969640",2016,2018,"Number","Housing Units Built Before 1950",893
"Southbury","0900969640",2016,2018,"Percent","Housing Units Built Before 1950",10.5
"Southington","0900370550",2013,2016,"Number","Total Housing Units",17725
"Southington","0900370550",2013,2016,"Number","Housing Units Built Before 1950",2759
"Southington","0900370550",2013,2016,"Percent","Housing Units Built Before 1950",15.6
"Southington","0900370550",2015,2017,"Number","Total Housing Units",18037
"Southington","0900370550",2015,2017,"Number","Housing Units Built Before 1950",2673
"Southington","0900370550",2015,2017,"Percent","Housing Units Built Before 1950",14.8
"Southington","0900370550",2016,2018,"Number","Total Housing Units",17747
"Southington","0900370550",2016,2018,"Number","Housing Units Built Before 1950",2820
"Southington","0900370550",2016,2018,"Percent","Housing Units Built Before 1950",15.9
"South Windsor","0900371390",2013,2016,"Number","Total Housing Units",9729
"South Windsor","0900371390",2013,2016,"Number","Housing Units Built Before 1950",856
"South Windsor","0900371390",2013,2016,"Percent","Housing Units Built Before 1950",8.8
"South Windsor","0900371390",2015,2017,"Number","Total Housing Units",10143
"South Windsor","0900371390",2015,2017,"Number","Housing Units Built Before 1950",1012
"South Windsor","0900371390",2015,2017,"Percent","Housing Units Built Before 1950",10
"South Windsor","0900371390",2016,2018,"Number","Total Housing Units",10378
"South Windsor","0900371390",2016,2018,"Number","Housing Units Built Before 1950",922
"South Windsor","0900371390",2016,2018,"Percent","Housing Units Built Before 1950",8.9
"Sprague","0901171670",2013,2016,"Number","Total Housing Units",1366
"Sprague","0901171670",2013,2016,"Number","Housing Units Built Before 1950",698
"Sprague","0901171670",2013,2016,"Percent","Housing Units Built Before 1950",51.1
"Sprague","0901171670",2015,2017,"Number","Total Housing Units",1294
"Sprague","0901171670",2015,2017,"Number","Housing Units Built Before 1950",606
"Sprague","0901171670",2015,2017,"Percent","Housing Units Built Before 1950",46.8
"Sprague","0901171670",2016,2018,"Number","Total Housing Units",1213
"Sprague","0901171670",2016,2018,"Number","Housing Units Built Before 1950",579
"Sprague","0901171670",2016,2018,"Percent","Housing Units Built Before 1950",47.7
"Stafford","0901372090",2013,2016,"Number","Total Housing Units",5200
"Stafford","0901372090",2013,2016,"Number","Housing Units Built Before 1950",2180
"Stafford","0901372090",2013,2016,"Percent","Housing Units Built Before 1950",41.9
"Stafford","0901372090",2015,2017,"Number","Total Housing Units",5428
"Stafford","0901372090",2015,2017,"Number","Housing Units Built Before 1950",2072
"Stafford","0901372090",2015,2017,"Percent","Housing Units Built Before 1950",38.2
"Stafford","0901372090",2016,2018,"Number","Total Housing Units",5195
"Stafford","0901372090",2016,2018,"Number","Housing Units Built Before 1950",1905
"Stafford","0901372090",2016,2018,"Percent","Housing Units Built Before 1950",36.7
"Stamford","0900173070",2013,2016,"Number","Total Housing Units",49339
"Stamford","0900173070",2013,2016,"Number","Housing Units Built Before 1950",11205
"Stamford","0900173070",2013,2016,"Percent","Housing Units Built Before 1950",22.7
"Stamford","0900173070",2015,2017,"Number","Total Housing Units",51165
"Stamford","0900173070",2015,2017,"Number","Housing Units Built Before 1950",10488
"Stamford","0900173070",2015,2017,"Percent","Housing Units Built Before 1950",20.5
"Stamford","0900173070",2016,2018,"Number","Total Housing Units",51811
"Stamford","0900173070",2016,2018,"Number","Housing Units Built Before 1950",10817
"Stamford","0900173070",2016,2018,"Percent","Housing Units Built Before 1950",20.9
"Sterling","0901573420",2013,2016,"Number","Total Housing Units",1302
"Sterling","0901573420",2013,2016,"Number","Housing Units Built Before 1950",257
"Sterling","0901573420",2013,2016,"Percent","Housing Units Built Before 1950",19.7
"Sterling","0901573420",2015,2017,"Number","Total Housing Units",1274
"Sterling","0901573420",2015,2017,"Number","Housing Units Built Before 1950",265
"Sterling","0901573420",2015,2017,"Percent","Housing Units Built Before 1950",20.8
"Sterling","0901573420",2016,2018,"Number","Total Housing Units",1299
"Sterling","0901573420",2016,2018,"Number","Housing Units Built Before 1950",220
"Sterling","0901573420",2016,2018,"Percent","Housing Units Built Before 1950",16.9
"Stonington","0901173770",2013,2016,"Number","Total Housing Units",9231
"Stonington","0901173770",2013,2016,"Number","Housing Units Built Before 1950",3468
"Stonington","0901173770",2013,2016,"Percent","Housing Units Built Before 1950",37.6
"Stonington","0901173770",2015,2017,"Number","Total Housing Units",9281
"Stonington","0901173770",2015,2017,"Number","Housing Units Built Before 1950",3327
"Stonington","0901173770",2015,2017,"Percent","Housing Units Built Before 1950",35.8
"Stonington","0901173770",2016,2018,"Number","Total Housing Units",9440
"Stonington","0901173770",2016,2018,"Number","Housing Units Built Before 1950",3425
"Stonington","0901173770",2016,2018,"Percent","Housing Units Built Before 1950",36.3
"Stratford","0900174190",2013,2016,"Number","Total Housing Units",21657
"Stratford","0900174190",2013,2016,"Number","Housing Units Built Before 1950",7785
"Stratford","0900174190",2013,2016,"Percent","Housing Units Built Before 1950",35.9
"Stratford","0900174190",2015,2017,"Number","Total Housing Units",22264
"Stratford","0900174190",2015,2017,"Number","Housing Units Built Before 1950",7325
"Stratford","0900174190",2015,2017,"Percent","Housing Units Built Before 1950",32.9
"Stratford","0900174190",2016,2018,"Number","Total Housing Units",22112
"Stratford","0900174190",2016,2018,"Number","Housing Units Built Before 1950",7521
"Stratford","0900174190",2016,2018,"Percent","Housing Units Built Before 1950",34
"Suffield","0900374540",2013,2016,"Number","Total Housing Units",5064
"Suffield","0900374540",2013,2016,"Number","Housing Units Built Before 1950",785
"Suffield","0900374540",2013,2016,"Percent","Housing Units Built Before 1950",15.5
"Suffield","0900374540",2015,2017,"Number","Total Housing Units",4977
"Suffield","0900374540",2015,2017,"Number","Housing Units Built Before 1950",858
"Suffield","0900374540",2015,2017,"Percent","Housing Units Built Before 1950",17.2
"Suffield","0900374540",2016,2018,"Number","Total Housing Units",5282
"Suffield","0900374540",2016,2018,"Number","Housing Units Built Before 1950",1030
"Suffield","0900374540",2016,2018,"Percent","Housing Units Built Before 1950",19.5
"Thomaston","0900575730",2013,2016,"Number","Total Housing Units",3202
"Thomaston","0900575730",2013,2016,"Number","Housing Units Built Before 1950",877
"Thomaston","0900575730",2013,2016,"Percent","Housing Units Built Before 1950",27.4
"Thomaston","0900575730",2015,2017,"Number","Total Housing Units",3104
"Thomaston","0900575730",2015,2017,"Number","Housing Units Built Before 1950",905
"Thomaston","0900575730",2015,2017,"Percent","Housing Units Built Before 1950",29.2
"Thomaston","0900575730",2016,2018,"Number","Total Housing Units",3175
"Thomaston","0900575730",2016,2018,"Number","Housing Units Built Before 1950",903
"Thomaston","0900575730",2016,2018,"Percent","Housing Units Built Before 1950",28.4
"Thompson","0901575870",2013,2016,"Number","Total Housing Units",4027
"Thompson","0901575870",2013,2016,"Number","Housing Units Built Before 1950",1173
"Thompson","0901575870",2013,2016,"Percent","Housing Units Built Before 1950",29.1
"Thompson","0901575870",2015,2017,"Number","Total Housing Units",4132
"Thompson","0901575870",2015,2017,"Number","Housing Units Built Before 1950",1323
"Thompson","0901575870",2015,2017,"Percent","Housing Units Built Before 1950",32
"Thompson","0901575870",2016,2018,"Number","Total Housing Units",4170
"Thompson","0901575870",2016,2018,"Number","Housing Units Built Before 1950",1410
"Thompson","0901575870",2016,2018,"Percent","Housing Units Built Before 1950",33.8
"Tolland","0901376290",2013,2016,"Number","Total Housing Units",5456
"Tolland","0901376290",2013,2016,"Number","Housing Units Built Before 1950",405
"Tolland","0901376290",2013,2016,"Percent","Housing Units Built Before 1950",7.4
"Tolland","0901376290",2015,2017,"Number","Total Housing Units",5439
"Tolland","0901376290",2015,2017,"Number","Housing Units Built Before 1950",385
"Tolland","0901376290",2015,2017,"Percent","Housing Units Built Before 1950",7.1
"Tolland","0901376290",2016,2018,"Number","Total Housing Units",5472
"Tolland","0901376290",2016,2018,"Number","Housing Units Built Before 1950",332
"Tolland","0901376290",2016,2018,"Percent","Housing Units Built Before 1950",6.1
"Tolland County","09013",2013,2016,"Number","Total Housing Units",58067
"Tolland County","09013",2013,2016,"Number","Housing Units Built Before 1950",11517
"Tolland County","09013",2013,2016,"Percent","Housing Units Built Before 1950",19.8
"Tolland County","09013",2015,2017,"Number","Total Housing Units",58383
"Tolland County","09013",2015,2017,"Number","Housing Units Built Before 1950",10474
"Tolland County","09013",2015,2017,"Percent","Housing Units Built Before 1950",17.9
"Tolland County","09013",2016,2018,"Number","Total Housing Units",58574
"Tolland County","09013",2016,2018,"Number","Housing Units Built Before 1950",10124
"Tolland County","09013",2016,2018,"Percent","Housing Units Built Before 1950",17.3
"Torrington","0900576570",2013,2016,"Number","Total Housing Units",17047
"Torrington","0900576570",2013,2016,"Number","Housing Units Built Before 1950",6023
"Torrington","0900576570",2013,2016,"Percent","Housing Units Built Before 1950",35.3
"Torrington","0900576570",2015,2017,"Number","Total Housing Units",17195
"Torrington","0900576570",2015,2017,"Number","Housing Units Built Before 1950",6418
"Torrington","0900576570",2015,2017,"Percent","Housing Units Built Before 1950",37.3
"Torrington","0900576570",2016,2018,"Number","Total Housing Units",16911
"Torrington","0900576570",2016,2018,"Number","Housing Units Built Before 1950",6277
"Torrington","0900576570",2016,2018,"Percent","Housing Units Built Before 1950",37.1
"Trumbull","0900177200",2013,2016,"Number","Total Housing Units",12417
"Trumbull","0900177200",2013,2016,"Number","Housing Units Built Before 1950",2035
"Trumbull","0900177200",2013,2016,"Percent","Housing Units Built Before 1950",16.4
"Trumbull","0900177200",2015,2017,"Number","Total Housing Units",12542
"Trumbull","0900177200",2015,2017,"Number","Housing Units Built Before 1950",2285
"Trumbull","0900177200",2015,2017,"Percent","Housing Units Built Before 1950",18.2
"Trumbull","0900177200",2016,2018,"Number","Total Housing Units",12534
"Trumbull","0900177200",2016,2018,"Number","Housing Units Built Before 1950",2155
"Trumbull","0900177200",2016,2018,"Percent","Housing Units Built Before 1950",17.2
"Union","0901377830",2013,2016,"Number","Total Housing Units",422
"Union","0901377830",2013,2016,"Number","Housing Units Built Before 1950",113
"Union","0901377830",2013,2016,"Percent","Housing Units Built Before 1950",26.8
"Union","0901377830",2015,2017,"Number","Total Housing Units",370
"Union","0901377830",2015,2017,"Number","Housing Units Built Before 1950",62
"Union","0901377830",2015,2017,"Percent","Housing Units Built Before 1950",16.8
"Union","0901377830",2016,2018,"Number","Total Housing Units",365
"Union","0901377830",2016,2018,"Number","Housing Units Built Before 1950",44
"Union","0901377830",2016,2018,"Percent","Housing Units Built Before 1950",12.1
"Vernon","0901378250",2013,2016,"Number","Total Housing Units",14111
"Vernon","0901378250",2013,2016,"Number","Housing Units Built Before 1950",2780
"Vernon","0901378250",2013,2016,"Percent","Housing Units Built Before 1950",19.7
"Vernon","0901378250",2015,2017,"Number","Total Housing Units",14124
"Vernon","0901378250",2015,2017,"Number","Housing Units Built Before 1950",2347
"Vernon","0901378250",2015,2017,"Percent","Housing Units Built Before 1950",16.6
"Vernon","0901378250",2016,2018,"Number","Total Housing Units",14170
"Vernon","0901378250",2016,2018,"Number","Housing Units Built Before 1950",2308
"Vernon","0901378250",2016,2018,"Percent","Housing Units Built Before 1950",16.3
"Voluntown","0901178600",2013,2016,"Number","Total Housing Units",1115
"Voluntown","0901178600",2013,2016,"Number","Housing Units Built Before 1950",254
"Voluntown","0901178600",2013,2016,"Percent","Housing Units Built Before 1950",22.8
"Voluntown","0901178600",2015,2017,"Number","Total Housing Units",1077
"Voluntown","0901178600",2015,2017,"Number","Housing Units Built Before 1950",171
"Voluntown","0901178600",2015,2017,"Percent","Housing Units Built Before 1950",15.9
"Voluntown","0901178600",2016,2018,"Number","Total Housing Units",1070
"Voluntown","0901178600",2016,2018,"Number","Housing Units Built Before 1950",205
"Voluntown","0901178600",2016,2018,"Percent","Housing Units Built Before 1950",19.2
"Wallingford","0900978740",2013,2016,"Number","Total Housing Units",18292
"Wallingford","0900978740",2013,2016,"Number","Housing Units Built Before 1950",4416
"Wallingford","0900978740",2013,2016,"Percent","Housing Units Built Before 1950",24.1
"Wallingford","0900978740",2015,2017,"Number","Total Housing Units",19280
"Wallingford","0900978740",2015,2017,"Number","Housing Units Built Before 1950",4666
"Wallingford","0900978740",2015,2017,"Percent","Housing Units Built Before 1950",24.2
"Wallingford","0900978740",2016,2018,"Number","Total Housing Units",19544
"Wallingford","0900978740",2016,2018,"Number","Housing Units Built Before 1950",4704
"Wallingford","0900978740",2016,2018,"Percent","Housing Units Built Before 1950",24.1
"Warren","0900579510",2013,2016,"Number","Total Housing Units",803
"Warren","0900579510",2013,2016,"Number","Housing Units Built Before 1950",231
"Warren","0900579510",2013,2016,"Percent","Housing Units Built Before 1950",28.8
"Warren","0900579510",2015,2017,"Number","Total Housing Units",826
"Warren","0900579510",2015,2017,"Number","Housing Units Built Before 1950",281
"Warren","0900579510",2015,2017,"Percent","Housing Units Built Before 1950",34
"Warren","0900579510",2016,2018,"Number","Total Housing Units",845
"Warren","0900579510",2016,2018,"Number","Housing Units Built Before 1950",289
"Warren","0900579510",2016,2018,"Percent","Housing Units Built Before 1950",34.2
"Washington","0900579720",2013,2016,"Number","Total Housing Units",2031
"Washington","0900579720",2013,2016,"Number","Housing Units Built Before 1950",932
"Washington","0900579720",2013,2016,"Percent","Housing Units Built Before 1950",45.9
"Washington","0900579720",2015,2017,"Number","Total Housing Units",2200
"Washington","0900579720",2015,2017,"Number","Housing Units Built Before 1950",943
"Washington","0900579720",2015,2017,"Percent","Housing Units Built Before 1950",42.9
"Washington","0900579720",2016,2018,"Number","Total Housing Units",2268
"Washington","0900579720",2016,2018,"Number","Housing Units Built Before 1950",918
"Washington","0900579720",2016,2018,"Percent","Housing Units Built Before 1950",40.5
"Waterbury","0900980070",2013,2016,"Number","Total Housing Units",47967
"Waterbury","0900980070",2013,2016,"Number","Housing Units Built Before 1950",18810
"Waterbury","0900980070",2013,2016,"Percent","Housing Units Built Before 1950",39.2
"Waterbury","0900980070",2015,2017,"Number","Total Housing Units",47356
"Waterbury","0900980070",2015,2017,"Number","Housing Units Built Before 1950",18351
"Waterbury","0900980070",2015,2017,"Percent","Housing Units Built Before 1950",38.8
"Waterbury","0900980070",2016,2018,"Number","Total Housing Units",46525
"Waterbury","0900980070",2016,2018,"Number","Housing Units Built Before 1950",17906
"Waterbury","0900980070",2016,2018,"Percent","Housing Units Built Before 1950",38.5
"Waterford","0901180280",2013,2016,"Number","Total Housing Units",8994
"Waterford","0901180280",2013,2016,"Number","Housing Units Built Before 1950",2307
"Waterford","0901180280",2013,2016,"Percent","Housing Units Built Before 1950",25.7
"Waterford","0901180280",2015,2017,"Number","Total Housing Units",8728
"Waterford","0901180280",2015,2017,"Number","Housing Units Built Before 1950",2284
"Waterford","0901180280",2015,2017,"Percent","Housing Units Built Before 1950",26.2
"Waterford","0901180280",2016,2018,"Number","Total Housing Units",8735
"Waterford","0901180280",2016,2018,"Number","Housing Units Built Before 1950",2235
"Waterford","0901180280",2016,2018,"Percent","Housing Units Built Before 1950",25.6
"Watertown","0900580490",2013,2016,"Number","Total Housing Units",9267
"Watertown","0900580490",2013,2016,"Number","Housing Units Built Before 1950",2580
"Watertown","0900580490",2013,2016,"Percent","Housing Units Built Before 1950",27.8
"Watertown","0900580490",2015,2017,"Number","Total Housing Units",8835
"Watertown","0900580490",2015,2017,"Number","Housing Units Built Before 1950",2312
"Watertown","0900580490",2015,2017,"Percent","Housing Units Built Before 1950",26.2
"Watertown","0900580490",2016,2018,"Number","Total Housing Units",8842
"Watertown","0900580490",2016,2018,"Number","Housing Units Built Before 1950",2443
"Watertown","0900580490",2016,2018,"Percent","Housing Units Built Before 1950",27.6
"Westbrook","0900781680",2013,2016,"Number","Total Housing Units",3621
"Westbrook","0900781680",2013,2016,"Number","Housing Units Built Before 1950",1265
"Westbrook","0900781680",2013,2016,"Percent","Housing Units Built Before 1950",34.9
"Westbrook","0900781680",2015,2017,"Number","Total Housing Units",3641
"Westbrook","0900781680",2015,2017,"Number","Housing Units Built Before 1950",1247
"Westbrook","0900781680",2015,2017,"Percent","Housing Units Built Before 1950",34.2
"Westbrook","0900781680",2016,2018,"Number","Total Housing Units",3733
"Westbrook","0900781680",2016,2018,"Number","Housing Units Built Before 1950",1112
"Westbrook","0900781680",2016,2018,"Percent","Housing Units Built Before 1950",29.8
"West Hartford","0900382590",2013,2016,"Number","Total Housing Units",26094
"West Hartford","0900382590",2013,2016,"Number","Housing Units Built Before 1950",10717
"West Hartford","0900382590",2013,2016,"Percent","Housing Units Built Before 1950",41.1
"West Hartford","0900382590",2015,2017,"Number","Total Housing Units",26262
"West Hartford","0900382590",2015,2017,"Number","Housing Units Built Before 1950",10616
"West Hartford","0900382590",2015,2017,"Percent","Housing Units Built Before 1950",40.4
"West Hartford","0900382590",2016,2018,"Number","Total Housing Units",25987
"West Hartford","0900382590",2016,2018,"Number","Housing Units Built Before 1950",10523
"West Hartford","0900382590",2016,2018,"Percent","Housing Units Built Before 1950",40.5
"West Haven","0900982870",2013,2016,"Number","Total Housing Units",22645
"West Haven","0900982870",2013,2016,"Number","Housing Units Built Before 1950",8018
"West Haven","0900982870",2013,2016,"Percent","Housing Units Built Before 1950",35.4
"West Haven","0900982870",2015,2017,"Number","Total Housing Units",22290
"West Haven","0900982870",2015,2017,"Number","Housing Units Built Before 1950",8122
"West Haven","0900982870",2015,2017,"Percent","Housing Units Built Before 1950",36.4
"West Haven","0900982870",2016,2018,"Number","Total Housing Units",22176
"West Haven","0900982870",2016,2018,"Number","Housing Units Built Before 1950",8324
"West Haven","0900982870",2016,2018,"Percent","Housing Units Built Before 1950",37.5
"Weston","0900183430",2013,2016,"Number","Total Housing Units",3517
"Weston","0900183430",2013,2016,"Number","Housing Units Built Before 1950",740
"Weston","0900183430",2013,2016,"Percent","Housing Units Built Before 1950",21
"Weston","0900183430",2015,2017,"Number","Total Housing Units",3801
"Weston","0900183430",2015,2017,"Number","Housing Units Built Before 1950",819
"Weston","0900183430",2015,2017,"Percent","Housing Units Built Before 1950",21.5
"Weston","0900183430",2016,2018,"Number","Total Housing Units",3859
"Weston","0900183430",2016,2018,"Number","Housing Units Built Before 1950",730
"Weston","0900183430",2016,2018,"Percent","Housing Units Built Before 1950",18.9
"Westport","0900183500",2013,2016,"Number","Total Housing Units",10322
"Westport","0900183500",2013,2016,"Number","Housing Units Built Before 1950",2506
"Westport","0900183500",2013,2016,"Percent","Housing Units Built Before 1950",24.3
"Westport","0900183500",2015,2017,"Number","Total Housing Units",10611
"Westport","0900183500",2015,2017,"Number","Housing Units Built Before 1950",2606
"Westport","0900183500",2015,2017,"Percent","Housing Units Built Before 1950",24.6
"Westport","0900183500",2016,2018,"Number","Total Housing Units",10680
"Westport","0900183500",2016,2018,"Number","Housing Units Built Before 1950",2664
"Westport","0900183500",2016,2018,"Percent","Housing Units Built Before 1950",24.9
"Wethersfield","0900384900",2013,2016,"Number","Total Housing Units",11240
"Wethersfield","0900384900",2013,2016,"Number","Housing Units Built Before 1950",2979
"Wethersfield","0900384900",2013,2016,"Percent","Housing Units Built Before 1950",26.5
"Wethersfield","0900384900",2015,2017,"Number","Total Housing Units",11274
"Wethersfield","0900384900",2015,2017,"Number","Housing Units Built Before 1950",3018
"Wethersfield","0900384900",2015,2017,"Percent","Housing Units Built Before 1950",26.8
"Wethersfield","0900384900",2016,2018,"Number","Total Housing Units",11376
"Wethersfield","0900384900",2016,2018,"Number","Housing Units Built Before 1950",2995
"Wethersfield","0900384900",2016,2018,"Percent","Housing Units Built Before 1950",26.3
"Willington","0901385950",2013,2016,"Number","Total Housing Units",2568
"Willington","0901385950",2013,2016,"Number","Housing Units Built Before 1950",309
"Willington","0901385950",2013,2016,"Percent","Housing Units Built Before 1950",12
"Willington","0901385950",2015,2017,"Number","Total Housing Units",2526
"Willington","0901385950",2015,2017,"Number","Housing Units Built Before 1950",325
"Willington","0901385950",2015,2017,"Percent","Housing Units Built Before 1950",12.9
"Willington","0901385950",2016,2018,"Number","Total Housing Units",2563
"Willington","0901385950",2016,2018,"Number","Housing Units Built Before 1950",267
"Willington","0901385950",2016,2018,"Percent","Housing Units Built Before 1950",10.4
"Wilton","0900186370",2013,2016,"Number","Total Housing Units",6288
"Wilton","0900186370",2013,2016,"Number","Housing Units Built Before 1950",907
"Wilton","0900186370",2013,2016,"Percent","Housing Units Built Before 1950",14.4
"Wilton","0900186370",2015,2017,"Number","Total Housing Units",6350
"Wilton","0900186370",2015,2017,"Number","Housing Units Built Before 1950",991
"Wilton","0900186370",2015,2017,"Percent","Housing Units Built Before 1950",15.6
"Wilton","0900186370",2016,2018,"Number","Total Housing Units",6327
"Wilton","0900186370",2016,2018,"Number","Housing Units Built Before 1950",966
"Wilton","0900186370",2016,2018,"Percent","Housing Units Built Before 1950",15.3
"Winchester","0900586440",2013,2016,"Number","Total Housing Units",5486
"Winchester","0900586440",2013,2016,"Number","Housing Units Built Before 1950",2628
"Winchester","0900586440",2013,2016,"Percent","Housing Units Built Before 1950",47.9
"Winchester","0900586440",2015,2017,"Number","Total Housing Units",5822
"Winchester","0900586440",2015,2017,"Number","Housing Units Built Before 1950",2670
"Winchester","0900586440",2015,2017,"Percent","Housing Units Built Before 1950",45.9
"Winchester","0900586440",2016,2018,"Number","Total Housing Units",5590
"Winchester","0900586440",2016,2018,"Number","Housing Units Built Before 1950",2433
"Winchester","0900586440",2016,2018,"Percent","Housing Units Built Before 1950",43.5
"Windham","0901586790",2013,2016,"Number","Total Housing Units",9789
"Windham","0901586790",2013,2016,"Number","Housing Units Built Before 1950",3859
"Windham","0901586790",2013,2016,"Percent","Housing Units Built Before 1950",39.4
"Windham","0901586790",2015,2017,"Number","Total Housing Units",9676
"Windham","0901586790",2015,2017,"Number","Housing Units Built Before 1950",3948
"Windham","0901586790",2015,2017,"Percent","Housing Units Built Before 1950",40.8
"Windham","0901586790",2016,2018,"Number","Total Housing Units",9581
"Windham","0901586790",2016,2018,"Number","Housing Units Built Before 1950",4104
"Windham","0901586790",2016,2018,"Percent","Housing Units Built Before 1950",42.8
"Windham County","09015",2013,2016,"Number","Total Housing Units",49051
"Windham County","09015",2013,2016,"Number","Housing Units Built Before 1950",15327
"Windham County","09015",2013,2016,"Percent","Housing Units Built Before 1950",31.2
"Windham County","09015",2015,2017,"Number","Total Housing Units",49176
"Windham County","09015",2015,2017,"Number","Housing Units Built Before 1950",15518
"Windham County","09015",2015,2017,"Percent","Housing Units Built Before 1950",31.6
"Windham County","09015",2016,2018,"Number","Total Housing Units",49165
"Windham County","09015",2016,2018,"Number","Housing Units Built Before 1950",15323
"Windham County","09015",2016,2018,"Percent","Housing Units Built Before 1950",31.2
"Windsor","0900387000",2013,2016,"Number","Total Housing Units",11629
"Windsor","0900387000",2013,2016,"Number","Housing Units Built Before 1950",2517
